image_num,folder,file_name,box,blade_position,grid_position,under_review,suggested_id,cocconeis_small,cocconeis_big,navicula,tabularia,cylindrotheca,pseudo_nitzschia,gomphonemopsis,hyalodiscus,coscinodiscus,plagiotropis,nitzschia,rhoicosphenia,pseudogonphonema,thalassiosira,eucampia,chaetoceros,diploneis,entomoneis,pariraphis_like,planothidium,halamphora,achnanthes,amphora,petroneis,bacillaria,ellerbeckia,minidiscus,fragilariopsis,rhizosolenia,fogedia,skeletonema,pleurosigma,gomphoseptatum,licmophora,total
2,eelgrass_images_counted,2: Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_08(x500),9_17_6,medial,B1,1,,6,,,,,,2,,,,,,,,,,,,,,,,,,,,0,,,,,,,,8
2,eelgrass_images_counted,2: Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_08(x500),9_17_6,medial,C1,,,6,,1,5,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14
2,eelgrass_images_counted,2: Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_08(x500),9_17_6,medial,A2,,,10,,1,7,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18
2,eelgrass_images_counted,2: Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_08(x500),9_17_6,medial,B2,,,4,,,,,,,,,,,,1,,,,,,,,1,1,,,,,0,,,,,,,,7
2,eelgrass_images_counted,2: Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_08(x500),9_17_6,medial,C2,,,4,,,1,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,6
2,eelgrass_images_counted,2: Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_08(x500),9_17_6,medial,A3,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4
2,eelgrass_images_counted,2: Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_08(x500),9_17_6,medial,B3,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,5
2,eelgrass_images_counted,2: Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_08(x500),9_17_6,medial,C3,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7
3,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_09(x500),9_17_6,medial,A1,,,10,,4,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14
3,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_09(x500),9_17_6,medial,B1,1,,7,1,7,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,16
3,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_09(x500),9_17_6,medial,C1,,,8,,2,1,,,,,,1,,,,,,,,,,,,,,,,,0,1,,,,,,,12
3,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_09(x500),9_17_6,medial,A2,,,13,,,,,,,,,,,,1,,,,,,,,,,1,,,,0,,,,,,,,15
3,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_09(x500),9_17_6,medial,B2,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10
3,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_09(x500),9_17_6,medial,C2,2,,8,,,1,,,,,,,,,,,,,,,2,1,,,,,,1,0,,,,,,,,13
3,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_09(x500),9_17_6,medial,A3,,,16,,,,,,,,,,,,1,,,,,,,,,1,,,,,0,,,,,,,,18
3,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_09(x500),9_17_6,medial,B3,,,10,,2,1,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,14
3,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_09(x500),9_17_6,medial,C3,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,11
4,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_11(x500),9_17_6,medial,A1,,,12,1,,1,,,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,15
4,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_11(x500),9_17_6,medial,B1,1,,15,,,20,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,36
4,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_11(x500),9_17_6,medial,C1,,,9,1,,25,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,35
4,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_11(x500),9_17_6,medial,A2,,,9,,1,,,,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,11
4,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_11(x500),9_17_6,medial,B2,,,13,,,5,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18
4,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_11(x500),9_17_6,medial,C2,,,9,,,19,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,28
4,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_11(x500),9_17_6,medial,A3,,,7,,2,,,,,,,,,,,,,,,,2,,,,2,,,,0,,,,,,,,13
4,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_11(x500),9_17_6,medial,B3,,,12,,,6,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,19
4,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_11(x500),9_17_6,medial,C3,,,9,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10
5,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_12(x500).tif,9_17_6,medial,A1,,,12,,2,,,,,,,,,1,,,,,,,1,,,,,,,,0,,,,,,,,16
5,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_12(x500).tif,9_17_6,medial,B1,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,11
5,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_12(x500).tif,9_17_6,medial,C1,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,12
5,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_12(x500).tif,9_17_6,medial,A2,,,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,13
5,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_12(x500).tif,9_17_6,medial,B2,,,15,1,2,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,19
5,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_12(x500).tif,9_17_6,medial,C2,,,6,,5,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,12
5,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_12(x500).tif,9_17_6,medial,A3,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,8
5,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_12(x500).tif,9_17_6,medial,B3,,,9,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10
5,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_12(x500).tif,9_17_6,medial,C3,,,7,,1,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,9
6,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_14(x500).tif,9_17_6,medial,A1,,,13,,2,,,,5,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,21
6,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_14(x500).tif,9_17_6,medial,B1,,,12,,2,,,,,,,,,,,,,,,,2,,,,,,,,0,2,,,,,,,16
6,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_14(x500).tif,9_17_6,medial,C1,,,9,,3,1,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,14
6,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_14(x500).tif,9_17_6,medial,A2,,,9,1,1,3,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,15
6,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_14(x500).tif,9_17_6,medial,B2,,,8,,2,,,,,,,1,,,,,,,,,2,,,,,,,,0,,,,,,,,13
6,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_14(x500).tif,9_17_6,medial,C2,,,12,1,,1,,,,,,,,,,,,,,,,4,,,,,,,0,,,,,,,,18
6,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_14(x500).tif,9_17_6,medial,A3,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7
6,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_14(x500).tif,9_17_6,medial,B3,,,12,,1,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,17
6,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_14(x500).tif,9_17_6,medial,C3,,,14,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,15
7,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_16(x500).tif,9_17_6,medial,A1,,,9,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,10
7,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_16(x500).tif,9_17_6,medial,B1,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14
7,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_16(x500).tif,9_17_6,medial,C1,,,15,,1,,,,,,,,,,,,,,,,,3,,,,,,,0,,,,,,,,19
7,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_16(x500).tif,9_17_6,medial,A2,,,13,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14
7,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_16(x500).tif,9_17_6,medial,B2,,,11,,,1,,,,,,,,,,,,,,,1,1,,,,,,,0,,,,,,,,14
7,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_16(x500).tif,9_17_6,medial,C2,,,14,,,,,,,,,,,,,,,,,,3,,,,,,,,0,,,,,,,,17
7,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_16(x500).tif,9_17_6,medial,A3,,,13,,,8,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,21
7,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_16(x500).tif,9_17_6,medial,B3,,,14,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,15
7,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_16(x500).tif,9_17_6,medial,C3,,,16,,,,,,,,,,,,,,,,,,3,,,,,,,,0,,,,,,,,19
8,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_17(x500).tif,9_17_6,medial,A1,,,10,1,1,5,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,17
8,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_17(x500).tif,9_17_6,medial,B1,,,11,,,6,,,1,,,,,,,,,,,,,1,1,,,,,,0,1,,,,,,,20
8,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_17(x500).tif,9_17_6,medial,C1,2,,14,,2,5,,,,,,,,,,,,,,,2,1,,,,,,,0,,,,,,,,24
8,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_17(x500).tif,9_17_6,medial,A2,,,14,,3,4,,,1,,,,,,,,,,,,13,1,,,,,,,0,,,,,,,,36
8,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_17(x500).tif,9_17_6,medial,B2,,,14,,1,30,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,46
8,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_17(x500).tif,9_17_6,medial,C2,1,,10,,1,22,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,34
8,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_17(x500).tif,9_17_6,medial,A3,,,12,,1,9,,,,,,,,,,,,,,,2,6,,,,,,,0,,,,,,,,30
8,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_17(x500).tif,9_17_6,medial,B3,,,8,1,1,42,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,53
8,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_17(x500).tif,9_17_6,medial,C3,,,15,,,13,,,,,,,,,,,,,,,2,12,,,,,,,0,,,,,,,,42
9,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_18(x500).tif,9_17_6,medial,A1,,,11,,,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,13
9,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_18(x500).tif,9_17_6,medial,B1,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,12
9,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_18(x500).tif,9_17_6,medial,C1,,,8,,2,2,1,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,,,15
9,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_18(x500).tif,9_17_6,medial,A2,,,12,,1,1,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,15
9,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_18(x500).tif,9_17_6,medial,B2,,,12,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,,,,,,,,14
9,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_18(x500).tif,9_17_6,medial,C2,,,14,,,,,,,,,1,,,,1,,,,,,,,,,,,,0,,,,,,,,16
9,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_18(x500).tif,9_17_6,medial,A3,,,12,,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14
9,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_18(x500).tif,9_17_6,medial,B3,,,12,,1,,,,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,14
9,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_18(x500).tif,9_17_6,medial,C3,,,17,,1,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,19
10,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_19(x500).tif,9_17_6,medial,A1,1,,12,,,,,,,,,,,,,,,,,,4,,,,,,,1,0,,,,,,,,17
10,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_19(x500).tif,9_17_6,medial,B1,1,,12,,,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,14
10,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_19(x500).tif,9_17_6,medial,C1,,,5,,1,11,,,,,,,,,,,,,,,,3,,,,,,,0,,,,,,,,20
10,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_19(x500).tif,9_17_6,medial,A2,,,13,,1,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,16
10,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_19(x500).tif,9_17_6,medial,B2,,,8,,1,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,11
10,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_19(x500).tif,9_17_6,medial,C2,,,8,,3,,,,,,,,,,,,,,,,3,,,,,,,,0,,,,,,,,14
10,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_19(x500).tif,9_17_6,medial,A3,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7
10,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_19(x500).tif,9_17_6,medial,B3,,,6,,1,4,,,,,,,,,,,,,,,,1,3,,,,,,0,,,,,,,,15
10,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_19(x500).tif,9_17_6,medial,C3,,,8,,1,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,11
11,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_21(x500).tif,9_17_6,medial,A1,,,8,,3,,,,3,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14
11,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_21(x500).tif,9_17_6,medial,B1,,,9,,4,,,,,,,1,1,,1,,,,,,,,,,,,,,0,,,,,,,,16
11,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_21(x500).tif,9_17_6,medial,C1,,,10,,,17,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,27
11,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_21(x500).tif,9_17_6,medial,A2,,,2,,6,6,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,15
11,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_21(x500).tif,9_17_6,medial,B2,,,10,,1,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,12
11,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_21(x500).tif,9_17_6,medial,C2,,,8,,2,,,,,,,,,,1,,,,,,,,,,,,,,0,3,,,,,,,11
11,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_21(x500).tif,9_17_6,medial,A3,,,3,,1,4,1,,,,,,,,,,,,,,,2,,1,,,,,0,,,,,,,,12
11,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_21(x500).tif,9_17_6,medial,B3,,,4,,2,4,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,11
11,eelgrass_images_counted,Box 9 Mar 7-2021-stb17M leaf 6 En (500x) HM (July 18-2023)_21(x500).tif,9_17_6,medial,C3,,,4,1,11,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18
