image_num,folder,file_name,box,blade_position,grid_position,under_review,suggested_id,cocconeis_small,cocconeis_big,navicula,tabularia,cylindrotheca,pseudo_nitzschia,gomphonemopsis,hyalodiscus,coscinodiscus,plagiotropis,nitzschia,rhoicosphenia,pseudogonphonema,thalassiosira,eucampia,chaetoceros,diploneis,entomoneis,pariraphis_like,planothidium,halamphora,achnanthes,amphora,petroneis,bacillaria,ellerbeckia,minidiscus,fragilariopsis,rhizosolenia,fogedia,skeletonema,pleurosigma,gomphoseptatum,licmophora,total
3,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_007(x500),0_1_1Pa,proximal,B3,,,14,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,15
3,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_007(x500),0_1_1Pa,proximal,C3,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
4,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_008(x500),0_1_1Pa,proximal,A1,,,9,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,11
4,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_008(x500),0_1_1Pa,proximal,B1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
4,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_008(x500),0_1_1Pa,proximal,C1,,,10,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,12
4,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_008(x500),0_1_1Pa,proximal,A2,,,15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,16
4,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_008(x500),0_1_1Pa,proximal,B2,,,10,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,12
4,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_008(x500),0_1_1Pa,proximal,C2,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
4,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_008(x500),0_1_1Pa,proximal,A3,,,14,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,20
4,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_008(x500),0_1_1Pa,proximal,B3,,,16,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,21
4,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_008(x500),0_1_1Pa,proximal,C3,,,12,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,15
5,eelgrass_images_counted, Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_013(x500),0_1_1Pa,proximal,A1,,,5,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,9
5,eelgrass_images_counted, Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_013(x500),0_1_1Pa,proximal,B1,,,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5
5,eelgrass_images_counted, Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_013(x500),0_1_1Pa,proximal,C1,,,5,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,7
5,eelgrass_images_counted, Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_013(x500),0_1_1Pa,proximal,A2,,,8,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,16
5,eelgrass_images_counted, Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_013(x500),0_1_1Pa,proximal,B2,,,7,,1,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,16
5,eelgrass_images_counted, Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_013(x500),0_1_1Pa,proximal,C2,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2
5,eelgrass_images_counted, Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_013(x500),0_1_1Pa,proximal,A3,,,12,,2,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,26
5,eelgrass_images_counted, Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_013(x500),0_1_1Pa,proximal,B3,,,12,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,27
5,eelgrass_images_counted, Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_013(x500),0_1_1Pa,proximal,C3,,,6,,,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,,,,,12
6,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_019(x500),0_1_1Pa,proximal,A1,,,8,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,10
6,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_019(x500),0_1_1Pa,proximal,B1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2
6,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_019(x500),0_1_1Pa,proximal,C1,,,6,,,2,,,,,1,,,,,,,,,,7,,,,,,,,,,,,,,,,16
6,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_019(x500),0_1_1Pa,proximal,A2,,,13,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,19
6,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_019(x500),0_1_1Pa,proximal,B2,2,,2,,2,7,,,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,16
6,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_019(x500),0_1_1Pa,proximal,C2,,,14,,,1,,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,20
6,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_019(x500),0_1_1Pa,proximal,A3,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
6,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_019(x500),0_1_1Pa,proximal,B3,,,10,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,17
6,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_019(x500),0_1_1Pa,proximal,C3,1,,8,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,11
7,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_020(x500),0_1_1Pa,proximal,A1,,,16,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,17
7,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_020(x500),0_1_1Pa,proximal,B1,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
7,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_020(x500),0_1_1Pa,proximal,C1,,,17,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,18
7,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_020(x500),0_1_1Pa,proximal,A2,,,16,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,27
7,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_020(x500),0_1_1Pa,proximal,B2,,,16,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,22
7,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_020(x500),0_1_1Pa,proximal,C2,,,14,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,15
7,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_020(x500),0_1_1Pa,proximal,A3,,,19,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,38
7,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_020(x500),0_1_1Pa,proximal,B3,,,14,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,18
7,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_020(x500),0_1_1Pa,proximal,C3,,,14,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,16
8,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_023(x500),0_1_1Pa,proximal,A1,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
8,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_023(x500),0_1_1Pa,proximal,B1,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
8,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_023(x500),0_1_1Pa,proximal,C1,,,17,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,18
8,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_023(x500),0_1_1Pa,proximal,A2,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
8,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_023(x500),0_1_1Pa,proximal,B2,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
8,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_023(x500),0_1_1Pa,proximal,C2,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
8,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_023(x500),0_1_1Pa,proximal,A3,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
8,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_023(x500),0_1_1Pa,proximal,B3,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
8,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_023(x500),0_1_1Pa,proximal,C3,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
9,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_026(x500),0_1_1Pa,proximal,A1,,,14,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,17
9,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_026(x500),0_1_1Pa,proximal,B1,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
9,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_026(x500),0_1_1Pa,proximal,C1,,,9,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,11
9,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_026(x500),0_1_1Pa,proximal,A2,,,16,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,17
9,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_026(x500),0_1_1Pa,proximal,B2,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
9,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_026(x500),0_1_1Pa,proximal,C2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
9,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_026(x500),0_1_1Pa,proximal,A3,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
9,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_026(x500),0_1_1Pa,proximal,B3,,,13,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,16
9,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_026(x500),0_1_1Pa,proximal,C3,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
10,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_028(x500),0_1_1Pa,proximal,A1,,,3,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,10
10,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_028(x500),0_1_1Pa,proximal,B1,,,5,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,9
10,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_028(x500),0_1_1Pa,proximal,C1,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,10
10,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_028(x500),0_1_1Pa,proximal,A2,,,8,,,,,,,,,,,,,,,,,,8,,,1,,,,,,,,,,,,,17
10,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_028(x500),0_1_1Pa,proximal,B2,,,10,,3,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,16
10,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_028(x500),0_1_1Pa,proximal,C2,,,9,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,13
10,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_028(x500),0_1_1Pa,proximal,A3,,,3,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,19
10,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_028(x500),0_1_1Pa,proximal,B3,,,4,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,9
10,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_028(x500),0_1_1Pa,proximal,C3,,,3,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,8
11,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_030(x500),0_1_1Pa,proximal,A1,,,15,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,18
11,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_030(x500),0_1_1Pa,proximal,B1,,,12,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,15
11,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_030(x500),0_1_1Pa,proximal,C1,,,11,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,14
11,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_030(x500),0_1_1Pa,proximal,A2,,,13,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,15
11,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_030(x500),0_1_1Pa,proximal,B2,,,12,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,15
11,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_030(x500),0_1_1Pa,proximal,C2,,,11,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,12
11,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_030(x500),0_1_1Pa,proximal,A3,,,17,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,26
11,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_030(x500),0_1_1Pa,proximal,B3,,,13,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,19
11,eelgrass_images_counted,Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 1 MW-May 9-2023_030(x500),0_1_1Pa,proximal,C3,,,15,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,20
