image_num,folder,file_name,box,blade_position,grid_position,under_review,suggested_id,cocconeis_small,cocconeis_big,navicula,tabularia,cylindrotheca,pseudo_nitzschia,gomphonemopsis,hyalodiscus,coscinodiscus,plagiotropis,nitzschia,rhoicosphenia,pseudogonphonema,thalassiosira,eucampia,chaetoceros,diploneis,entomoneis,pariraphis_like,planothidium,halamphora,achnanthes,amphora,petroneis,bacillaria,ellerbeckia,minidiscus,fragilariopsis,rhizosolenia,fogedia,skeletonema,pleurosigma,gomphoseptatum,licmophora,total
3,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_05(x500),12A_T30,distal,C2,,,4,,2,49,,,1,,,,,6,,,,,,,,,,,,,,,0,,,,,,,,62
3,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_05(x500),12A_T30,distal,A3,,,,,1,35,,,22,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,59
3,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_05(x500),12A_T30,distal,B3,,,,1,,42,,,17,,,,,4,,,,,,,,,,,,,,,0,,,,,,,,64
3,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_05(x500),12A_T30,distal,C3,,,1,,1,31,,,12,,,,,2,,,,,,,,,,,,,,,0,,,,,,,,47
4,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_06(x500),12A_T30,distal,A1,,,,,6,13,,,2,,,,,13,,,,,,,,,,,,,,,0,,,,,,,,34
4,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_06(x500),12A_T30,distal,B1,,,10,,1,22,,,,,,,,9,,,,,,,,,,,,,,,0,,,,,,,,42
4,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_06(x500),12A_T30,distal,C1,1,,,,5,36,,,1,,,,,8,,,,,,,,,,,,,,,0,,,,,,,,50
4,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_06(x500),12A_T30,distal,A2,,,3,,1,54,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,58
4,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_06(x500),12A_T30,distal,B2,,,1,,2,60,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,64
4,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_06(x500),12A_T30,distal,C2,,,2,,,79,,,,,,,,4,,,,,,,,,,,,,,,0,,,,,,,,85
4,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_06(x500),12A_T30,distal,A3,,,1,1,1,33,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,36
4,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_06(x500),12A_T30,distal,B3,,,1,,,41,,,,,,,,1,,,,,,,,,,1,,,,,0,,,,,,,,44
4,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_06(x500),12A_T30,distal,C3,,,41,,1,,,,,,,,,5,,,,,,,,,,1,,,,,0,,,,,,,,48
5,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_07(x500),12A_T30,distal,A1,,,10,,1,33,,,2,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,47
5,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_07(x500),12A_T30,distal,B1,,,6,1,1,18,,,4,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,31
5,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_07(x500),12A_T30,distal,C1,,,5,,4,41,,,3,,,,,2,,,,,,,,,,,,,,,0,,,,,,,,55
5,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_07(x500),12A_T30,distal,A2,1,,11,,,22,,,2,,,,,,,,,,,,,,,,,,,,0,,,,,,,,35
5,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_07(x500),12A_T30,distal,B2,,,10,,1,52,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,64
5,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_07(x500),12A_T30,distal,C2,,,1,,,103,,,4,,,,,4,,,,,,,,,,,,,,,0,,,,,,,,112
5,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_07(x500),12A_T30,distal,A3,,,7,,,28,,,2,,,,,,,,,,,,,,,,,,,,0,,,,,,,,37
5,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_07(x500),12A_T30,distal,B3,,,4,,,68,1,,12,,,,,5,,,,,,,,,,,,,,,0,,,,,,,,90
5,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_07(x500),12A_T30,distal,C3,,,4,,4,57,,,2,,,,,2,,,,,,,,,,,,,,,0,,,,,,,,69
6,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_09(x500),12A_T30,distal,A1,,,,,,50,,,,,,,,8,,,,,,,,,,,,,,,0,,,,,,,,58
6,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_09(x500),12A_T30,distal,B1,,,,,2,58,,,4,,,,,2,,,,,,,,,,,,,,,0,,,,,,,,66
6,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_09(x500),12A_T30,distal,C1,,,4,,3,64,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,71
6,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_09(x500),12A_T30,distal,A2,,,8,,,22,,,2,,,,,5,,,,,,,,,,,,,,,0,,,,,,,,37
6,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_09(x500),12A_T30,distal,B2,,,6,,1,33,,,3,,,,,4,,,,,,,,,,,,,,,0,,,,,,,,47
6,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_09(x500),12A_T30,distal,C2,,,9,1,3,49,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,63
6,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_09(x500),12A_T30,distal,A3,,,1,,1,64,,,,,,,,3,,,,,,,,,,,1,,,,0,,,,,,,,70
6,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_09(x500),12A_T30,distal,B3,,,1,2,,51,,,,,,,,1,,,,,,,,,,1,,,,,0,,,,,,,,56
6,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_09(x500),12A_T30,distal,C3,,,,2,2,40,,,6,,,,,,,,,,,,,,,,,,,,0,,,,,,,,50
7,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_10(x500),12A_T30,distal,A1,,,,,1,45,,,4,,,,,12,,,,,,,,,,,,,,,0,,,,,,,,62
7,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_10(x500),12A_T30,distal,B1,,,2,,1,42,,,9,,,,,2,,,,,,,,,,,,,,,0,,,,,,,,56
7,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_10(x500),12A_T30,distal,C1,,,1,1,,54,,,7,,,,,5,1,,,,,,,,,,,,,,0,,,,,,,,69
7,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_10(x500),12A_T30,distal,A2,,,2,,,22,,,,,,,,4,,,,,,,,,,,,,,,0,,,,,,,,28
7,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_10(x500),12A_T30,distal,B2,,,2,1,1,30,,,,,,,,5,,,,,,,,,,2,,,,,0,,,,,,,,41
7,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_10(x500),12A_T30,distal,C2,,,3,,1,47,,,,,,,,6,,,,,,,,,,,,,,,0,,,,,,,,57
7,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_10(x500),12A_T30,distal,A3,,,5,1,,21,,,,,,,,4,,,,,,,,,,2,,,,,0,,,,,,,,33
7,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_10(x500),12A_T30,distal,B3,,,2,1,,18,,,,,,,,9,,,,,,,,,,,,,,,0,,,,,,,,30
7,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_10(x500),12A_T30,distal,C3,,,,2,1,27,,,4,,,,,7,,,,,,,,,,1,,,,,0,,,,,,,,42
8,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_11(x500),12A_T30,distal,A1,,,,,,18,,,3,,,,,,5,,,,,,,,,,,,,,0,,,,,,,,26
8,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_11(x500),12A_T30,distal,B1,,,6,,,19,,,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,26
8,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_11(x500),12A_T30,distal,C1,,,3,,,52,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,56
8,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_11(x500),12A_T30,distal,A2,,,2,,,7,,,8,,,,,,6,,,,,,,,,,,,,,0,,,,,,,,23
8,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_11(x500),12A_T30,distal,B2,,,2,,,25,1,,6,,,,,,,,,,,,,,,,,,,,0,,,,,,,,34
8,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_11(x500),12A_T30,distal,C2,,,2,,3,45,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,50
8,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_11(x500),12A_T30,distal,A3,,,1,,,23,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,24
8,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_11(x500),12A_T30,distal,B3,,,7,,,15,,,3,,,,,,2,,,,,,,,,,,,,,0,,,,,,,,27
8,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_11(x500),12A_T30,distal,C3,,,3,1,,27,,,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,32
9,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_12(x500),12A_T30,distal,A1,,,,,,18,,,3,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
9,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_12(x500),12A_T30,distal,B1,,,6,,,19,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
9,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_12(x500),12A_T30,distal,C1,,,3,,,52,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
9,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_12(x500),12A_T30,distal,A2,,,2,,,7,,,8,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
9,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_12(x500),12A_T30,distal,B2,,,2,,,25,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_12(x500),12A_T30,distal,C2,,,2,,3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_12(x500),12A_T30,distal,A3,,,1,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_12(x500),12A_T30,distal,B3,,,7,,,15,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
9,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_12(x500),12A_T30,distal,C3,,,3,1,,27,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_13(x500),12A_T30,distal,A1,,,3,,,27,,,4,,,,,3,,,,,,,,,,,,,,,0,,,,,,,,37
10,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_13(x500),12A_T30,distal,B1,,,3,,2,27,,,1,,,,,4,,,,,,,,,,1,,,,,0,,,,,,,,38
10,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_13(x500),12A_T30,distal,C1,,,,,,24,,,5,,,,,2,,,,,,,,,,,,,,,0,,,,,,,,31
10,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_13(x500),12A_T30,distal,A2,,,,,,41,,,,,,,,9,,,,,,,,,,,,,,,0,,,,,,,,50
10,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_13(x500),12A_T30,distal,B2,,,1,,2,33,,,,,,,,3,,,,,,,,,,,,,,,0,,,,,,,,39
10,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_13(x500),12A_T30,distal,C2,,,2,1,1,28,,,,,,,,3,,,,,,,,,,,,,,,0,,,,,,,,35
10,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_13(x500),12A_T30,distal,A3,,,3,,,30,,,,,,,,2,,,,,,,,,,,,,,,0,,,,,,,,35
10,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_13(x500),12A_T30,distal,B3,,,3,,1,22,,,,,,,,6,,,,,,,,,,,,,,,0,,,,,,,,32
10,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_13(x500),12A_T30,distal,C3,,,,,1,14,,,,,,,,2,,,,,,,,,,,,,,,0,,,,,,,,17
11,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_14(x500),12A_T30,distal,A1,,,,,1,56,,,15,,,,,,,,,,,,,,,,,,,,0,,,,,,,,72
11,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_14(x500),12A_T30,distal,B1,,,,,,112,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,113
11,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_14(x500),12A_T30,distal,C1,,,5,,,74,,,,,,,,4,,,,,,,,,,,,,,,0,,,,,,,,83
11,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_14(x500),12A_T30,distal,A2,,,1,,3,67,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,71
11,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_14(x500),12A_T30,distal,B2,,,1,,,84,,,1,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,87
11,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_14(x500),12A_T30,distal,C2,,,1,,,86,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,87
11,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_14(x500),12A_T30,distal,A3,,,1,,3,32,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,36
11,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_14(x500),12A_T30,distal,B3,,,,,1,63,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,64
11,eelgrass_images_counted,Box 12A Mar 7-2021-stb T30END (500x) HM (July 18 2023)_14(x500),12A_T30,distal,C3,,,8,1,,73,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,83
